epoch,batch,train_loss,train_accuracy
24,2753,1.1780181,0.6875
24,2754,1.1261048,0.625
24,2755,1.0728412,0.75
24,2756,1.1210775,0.59375
24,2757,1.0615469,0.6875
24,2758,1.0055095,0.6875
24,2759,2.061984,0.40625
24,2760,1.2405838,0.6875
24,2761,1.2738062,0.5
24,2762,1.4129717,0.5625
24,2763,4.435724,0.0
25,2764,1.1388396,0.65625
25,2765,1.2728814,0.59375
25,2766,0.9921191,0.8125
25,2767,1.0390228,0.65625
25,2768,1.0154325,0.6875
25,2769,1.6165626,0.375
25,2770,0.95156556,0.6875
25,2771,0.92014796,0.625
25,2772,0.7722379,0.71875
25,2773,1.180718,0.53125
25,2774,1.1483052,0.6875
25,2775,1.3685967,0.5625
25,2776,1.2995752,0.59375
25,2777,0.8898642,0.71875
25,2778,1.1860137,0.5625
25,2779,1.1829207,0.65625
25,2780,1.2862172,0.59375
25,2781,1.046871,0.59375
25,2782,0.96596473,0.75
25,2783,0.914503,0.71875
25,2784,0.9768329,0.6875
25,2785,1.1873443,0.5625
25,2786,0.9642421,0.65625
25,2787,1.0550559,0.59375
25,2788,1.2175138,0.625
25,2789,0.87790585,0.65625
25,2790,1.4491519,0.59375
25,2791,1.1588237,0.5625
25,2792,1.1819713,0.625
25,2793,1.1271033,0.46875
25,2794,1.1213974,0.5625
25,2795,0.73332626,0.65625
25,2796,1.0569568,0.65625
25,2797,1.2799516,0.59375
25,2798,1.5458057,0.5625
25,2799,1.135937,0.625
25,2800,1.5231085,0.53125
25,2801,1.1305443,0.53125
25,2802,1.0573399,0.65625
25,2803,1.1642016,0.625
25,2804,1.1335242,0.6875
25,2805,1.3164532,0.53125
25,2806,1.3399245,0.4375
25,2807,1.0019482,0.625
25,2808,1.1138641,0.65625
25,2809,0.99432135,0.75
25,2810,1.3305635,0.59375
25,2811,1.0838022,0.53125
25,2812,0.98398113,0.6875
25,2813,0.9462346,0.625
25,2814,1.3191197,0.53125
25,2815,1.3100203,0.5625
25,2816,1.1636332,0.65625
25,2817,1.1649619,0.625
25,2818,1.3048183,0.53125
25,2819,1.2835318,0.65625
25,2820,1.4655625,0.5
25,2821,1.1823328,0.71875
25,2822,1.418988,0.5
25,2823,0.75038165,0.71875
25,2824,1.7655295,0.5625
25,2825,0.9575902,0.6875
25,2826,1.1569681,0.65625
25,2827,1.0510181,0.53125
25,2828,1.4859321,0.625
25,2829,1.1946104,0.59375
25,2830,1.2394596,0.53125
25,2831,0.8391419,0.6875
25,2832,0.95540404,0.6875
25,2833,1.0383356,0.65625
25,2834,1.0883918,0.625
25,2835,1.3469268,0.5
25,2836,1.3682232,0.59375
25,2837,1.457376,0.65625
25,2838,1.1291689,0.6875
25,2839,1.4155782,0.5
25,2840,1.5692508,0.46875
25,2841,0.9747479,0.6875
25,2842,1.0109668,0.59375
25,2843,0.9940812,0.625
25,2844,1.4557999,0.5
25,2845,1.2846032,0.625
25,2846,1.2247081,0.625
25,2847,1.2002676,0.65625
25,2848,0.8121943,0.75
25,2849,0.83258486,0.6875
25,2850,1.4082321,0.5
25,2851,0.994093,0.78125
25,2852,1.1557014,0.71875
25,2853,1.2617315,0.71875
25,2854,0.9119457,0.78125
25,2855,1.1385705,0.625
25,2856,0.9000288,0.78125
25,2857,1.649121,0.53125
25,2858,0.8850391,0.65625
25,2859,1.4530073,0.625
25,2860,1.150251,0.5
25,2861,1.323559,0.59375
25,2862,1.0826305,0.75
25,2863,0.91535807,0.59375
25,2864,1.1809,0.59375
25,2865,1.3153801,0.53125
25,2866,1.149602,0.65625
25,2867,0.81569976,0.6875
25,2868,0.88169616,0.65625
25,2869,1.1348304,0.625
25,2870,1.0861682,0.65625
25,2871,0.6478978,0.75
25,2872,1.0730991,0.6875
25,2873,0.91216636,0.625
25,2874,1.1825153,0.59375
25,2875,1.0326897,0.65625
25,2876,0.4132087,0.90625
25,2877,1.2394118,0.625
25,2878,2.4137146,0.0
26,2879,1.2542801,0.65625
26,2880,1.3895077,0.5625
26,2881,1.0693678,0.65625
26,2882,1.1174115,0.65625
26,2883,1.186041,0.65625
26,2884,1.1207526,0.5625
26,2885,0.9536104,0.75
26,2886,0.96768075,0.71875
26,2887,1.0351889,0.625
26,2888,1.1956073,0.6875
26,2889,1.1020247,0.625
26,2890,1.2292886,0.65625
26,2891,1.2098786,0.625
26,2892,1.1841824,0.53125
26,2893,1.4752604,0.53125
26,2894,0.9123536,0.75
26,2895,1.0401721,0.6875
26,2896,0.9528874,0.75
26,2897,1.2390379,0.53125
26,2898,1.0822713,0.65625
26,2899,1.1688193,0.59375
26,2900,1.4363651,0.5
26,2901,1.0967809,0.53125
26,2902,1.0118669,0.53125
26,2903,1.4088086,0.53125
26,2904,1.5895581,0.53125
26,2905,1.0766884,0.625
26,2906,1.288077,0.5625
26,2907,1.2260764,0.46875
26,2908,1.1390266,0.59375
26,2909,1.383211,0.59375
26,2910,0.9433241,0.6875
26,2911,1.2954215,0.6875
26,2912,0.7588024,0.78125
26,2913,0.8561112,0.75
26,2914,1.3069302,0.5
26,2915,1.1121349,0.59375
26,2916,1.1667901,0.5625
26,2917,0.9670499,0.65625
26,2918,0.88745254,0.71875
26,2919,1.4582912,0.5625
26,2920,0.905791,0.75
26,2921,1.3900537,0.53125
26,2922,1.0436869,0.6875
26,2923,0.88744944,0.65625
26,2924,0.8419976,0.75
26,2925,0.99355114,0.625
26,2926,1.0330971,0.65625
26,2927,0.9815615,0.59375
26,2928,1.2046312,0.59375
26,2929,1.627382,0.5625
26,2930,1.5160962,0.5
26,2931,0.69358736,0.8125
26,2932,0.8211668,0.71875
26,2933,1.4166964,0.4375
26,2934,1.0175028,0.65625
26,2935,1.5573832,0.46875
26,2936,0.9543481,0.65625
26,2937,1.0909173,0.5625
26,2938,1.2476009,0.59375
26,2939,1.1441047,0.5625
26,2940,0.8759463,0.65625
26,2941,0.92131597,0.65625
26,2942,1.1877427,0.5
26,2943,1.0762056,0.625
26,2944,1.0930313,0.59375
26,2945,0.8117232,0.75
26,2946,0.9979417,0.65625
26,2947,0.9454815,0.65625
26,2948,0.9425238,0.65625
26,2949,0.9908529,0.6875
26,2950,0.9200002,0.65625
26,2951,1.4019991,0.5
26,2952,0.9563676,0.6875
26,2953,1.2530802,0.6875
26,2954,0.7190446,0.71875
26,2955,1.0755635,0.625
26,2956,1.1071087,0.71875
26,2957,0.89937335,0.6875
26,2958,0.9118551,0.6875
26,2959,1.0576773,0.625
26,2960,0.897541,0.75
26,2961,1.2032918,0.75
26,2962,0.8787865,0.6875
26,2963,1.3440989,0.65625
26,2964,1.3641208,0.46875
26,2965,1.8501947,0.40625
26,2966,1.2040163,0.5625
26,2967,0.87442935,0.8125
26,2968,1.0575985,0.71875
26,2969,0.90479594,0.71875
26,2970,1.0142047,0.65625
26,2971,1.326116,0.53125
26,2972,1.1844885,0.59375
26,2973,0.92839223,0.71875
26,2974,0.57133514,0.8125
26,2975,1.011959,0.71875
26,2976,1.0153277,0.6875
26,2977,0.81759495,0.6875
26,2978,1.0164846,0.71875
26,2979,0.89781886,0.71875
26,2980,1.1032751,0.625
26,2981,0.9630106,0.71875
26,2982,1.1877042,0.53125
26,2983,0.78200436,0.875
26,2984,0.7370407,0.8125
26,2985,1.0350085,0.59375
26,2986,0.9759351,0.65625
26,2987,1.0218143,0.625
26,2988,1.1558123,0.59375
26,2989,1.2406756,0.59375
26,2990,1.3156209,0.625
26,2991,1.2918005,0.625
26,2992,1.1668643,0.625
26,2993,3.8501432,0.0
27,2994,1.3234606,0.46875
27,2995,1.5384668,0.59375
27,2996,1.203152,0.625
27,2997,0.9920424,0.6875
27,2998,0.8165784,0.71875
27,2999,1.3105898,0.53125
27,3000,1.2169147,0.625
27,3001,1.1688117,0.5625
27,3002,1.3073944,0.625
27,3003,0.8717787,0.75
27,3004,0.99587125,0.75
27,3005,1.3715379,0.5
27,3006,0.93650556,0.75
27,3007,0.9991761,0.625
27,3008,0.84966314,0.6875
27,3009,1.0565072,0.6875
27,3010,0.92767227,0.75
27,3011,0.96557343,0.8125
27,3012,0.906676,0.8125
27,3013,1.0654676,0.5625
27,3014,0.79535556,0.71875
27,3015,1.1567736,0.6875
27,3016,0.8373379,0.75
27,3017,1.2948406,0.625
27,3018,1.0080131,0.625
27,3019,1.3499017,0.53125
27,3020,1.2927129,0.59375
27,3021,1.4911065,0.5625
27,3022,0.87724316,0.71875
27,3023,1.013623,0.65625
27,3024,1.4624425,0.5
27,3025,0.8034715,0.6875
27,3026,1.0425267,0.65625
27,3027,0.9747568,0.625
27,3028,1.0825206,0.625
27,3029,1.561095,0.53125
27,3030,1.3417907,0.625
27,3031,0.87408984,0.78125
27,3032,1.0236049,0.6875
27,3033,0.9046483,0.71875
27,3034,0.85299194,0.78125
27,3035,0.9207955,0.71875
27,3036,1.2259831,0.65625
27,3037,1.1199634,0.46875
27,3038,0.7332412,0.78125
27,3039,1.2954502,0.65625
27,3040,1.2553929,0.5
27,3041,1.2701031,0.59375
27,3042,0.9089976,0.84375
27,3043,1.2948447,0.59375
27,3044,0.78227973,0.8125
27,3045,1.2421612,0.625
27,3046,0.71589607,0.78125
27,3047,1.0715185,0.6875
27,3048,0.96920997,0.71875
27,3049,0.9344565,0.75
27,3050,1.2219026,0.53125
27,3051,0.8812507,0.78125
27,3052,0.97706145,0.6875
27,3053,0.85198444,0.6875
27,3054,1.0650303,0.6875
27,3055,1.1843187,0.625
27,3056,1.2055771,0.5625
27,3057,0.73974895,0.78125
27,3058,1.0057856,0.71875
27,3059,1.0898075,0.71875
27,3060,1.2650565,0.59375
27,3061,1.3412886,0.5
27,3062,1.1381999,0.625
27,3063,0.78693116,0.65625
27,3064,1.1502763,0.5625
27,3065,1.3672872,0.5
27,3066,1.0482682,0.65625
27,3067,1.1225902,0.59375
27,3068,1.1680673,0.5625
27,3069,1.1796986,0.625
27,3070,1.3572409,0.53125
27,3071,1.0607681,0.625
27,3072,0.67178416,0.78125
27,3073,0.9897726,0.6875
27,3074,0.8962746,0.78125
27,3075,1.0849067,0.625
27,3076,1.3592422,0.5625
27,3077,1.135768,0.65625
27,3078,1.1115762,0.65625
27,3079,1.1288323,0.65625
27,3080,1.0457758,0.6875
27,3081,0.91519284,0.6875
27,3082,0.9671212,0.78125
27,3083,1.0316938,0.625
27,3084,1.1779119,0.5625
27,3085,1.0345194,0.75
27,3086,1.182102,0.625
27,3087,1.1051598,0.5625
27,3088,1.2607715,0.65625
27,3089,1.0213722,0.75
27,3090,1.0301315,0.6875
27,3091,1.0189779,0.59375
27,3092,1.0578612,0.75
27,3093,0.9187828,0.75
27,3094,1.3644447,0.5625
27,3095,1.0300186,0.6875
27,3096,0.79159236,0.75
27,3097,1.2761983,0.625
27,3098,1.0474304,0.625
27,3099,1.070328,0.625
27,3100,1.2059175,0.65625
27,3101,0.69899035,0.78125
27,3102,0.87377137,0.78125
27,3103,1.1551551,0.4375
27,3104,1.5019493,0.53125
27,3105,1.3977172,0.5625
27,3106,1.4872476,0.4375
27,3107,1.0929735,0.65625
27,3108,3.3769865,0.0
28,3109,1.1812115,0.65625
28,3110,0.95427597,0.65625
28,3111,0.9343627,0.71875
28,3112,1.2425627,0.59375
28,3113,1.4804176,0.53125
28,3114,1.2145652,0.71875
28,3115,1.0809864,0.6875
28,3116,1.1321014,0.65625
28,3117,1.0704064,0.53125
28,3118,1.7383331,0.40625
28,3119,0.9456109,0.625
28,3120,1.0177071,0.65625
28,3121,1.0290056,0.71875
28,3122,0.7676337,0.78125
28,3123,1.1754177,0.6875
28,3124,1.231562,0.5
28,3125,1.3989319,0.53125
28,3126,1.0294034,0.71875
28,3127,1.2301669,0.5625
28,3128,1.1148779,0.625
28,3129,1.0872239,0.75
28,3130,0.8802415,0.71875
28,3131,1.0385691,0.71875
28,3132,0.8014015,0.78125
28,3133,1.2279252,0.65625
28,3134,0.9839198,0.6875
28,3135,1.3219389,0.59375
28,3136,1.2371155,0.65625
28,3137,1.1449757,0.625
28,3138,1.0811149,0.59375
28,3139,1.4778931,0.53125
28,3140,1.2303747,0.625
28,3141,1.5029519,0.5
28,3142,0.8610256,0.6875
28,3143,0.89527464,0.6875
28,3144,1.0305376,0.71875
28,3145,1.0270406,0.65625
28,3146,1.304682,0.59375
28,3147,1.1340835,0.75
28,3148,1.1883155,0.75
28,3149,0.8696985,0.65625
28,3150,1.4061861,0.5625
28,3151,1.1230581,0.71875
28,3152,0.7629881,0.75
28,3153,0.98500204,0.75
28,3154,1.0761614,0.625
28,3155,0.9238268,0.71875
28,3156,1.2785897,0.59375
28,3157,1.040518,0.6875
28,3158,0.9901933,0.5625
28,3159,0.8680344,0.75
28,3160,1.0560815,0.625
28,3161,1.13716,0.625
28,3162,1.0096338,0.625
28,3163,0.91277957,0.6875
28,3164,1.0291597,0.65625
28,3165,1.1575463,0.625
28,3166,0.9963809,0.71875
28,3167,1.0005333,0.78125
28,3168,0.70064354,0.8125
28,3169,0.9967788,0.75
28,3170,1.237179,0.5
28,3171,1.3905632,0.625
28,3172,0.5574669,0.84375
28,3173,1.2995555,0.6875
28,3174,1.1989526,0.6875
28,3175,0.9495346,0.78125
28,3176,1.3696542,0.75
28,3177,1.3648853,0.625
28,3178,1.4158227,0.5
28,3179,1.1111437,0.65625
28,3180,1.3819613,0.625
28,3181,0.9291097,0.6875
28,3182,1.4267844,0.4375
28,3183,0.87685055,0.75
28,3184,0.84771794,0.71875
28,3185,1.060193,0.625
28,3186,0.8036373,0.6875
28,3187,1.1850768,0.65625
28,3188,0.9009612,0.71875
28,3189,1.0487568,0.59375
28,3190,0.7741471,0.59375
28,3191,1.210023,0.53125
28,3192,1.0867624,0.40625
28,3193,1.308169,0.59375
28,3194,0.82701343,0.6875
28,3195,0.97816926,0.6875
28,3196,0.8338347,0.8125
28,3197,0.74723285,0.6875
28,3198,1.0827631,0.6875
28,3199,0.91570747,0.6875
28,3200,1.0529355,0.65625
28,3201,0.9998593,0.59375
28,3202,1.0005996,0.59375
28,3203,1.2092721,0.59375
28,3204,0.80673593,0.8125
28,3205,1.5806304,0.5625
28,3206,1.1753925,0.625
28,3207,1.0318578,0.65625
28,3208,1.1534156,0.6875
28,3209,0.9410336,0.65625
28,3210,1.1498574,0.59375
28,3211,1.0407369,0.5625
28,3212,1.454789,0.53125
28,3213,1.1575551,0.5625
28,3214,1.3360585,0.625
28,3215,1.3423216,0.5625
28,3216,1.4296211,0.5
28,3217,1.1327672,0.65625
28,3218,1.0613289,0.625
28,3219,0.9784667,0.71875
28,3220,1.2151164,0.625
28,3221,0.91885066,0.6875
28,3222,0.8337419,0.8125
28,3223,2.9045942,0.0
29,3224,1.1211581,0.53125
29,3225,1.5945386,0.40625
29,3226,0.88194513,0.84375
29,3227,1.0157245,0.6875
29,3228,0.810105,0.875
29,3229,0.904311,0.6875
29,3230,1.2193955,0.59375
29,3231,0.81899977,0.71875
29,3232,0.9521915,0.6875
29,3233,0.887628,0.75
29,3234,1.2186271,0.625
29,3235,1.1397325,0.71875
29,3236,1.1851695,0.5625
29,3237,1.1505096,0.71875
29,3238,1.1266004,0.65625
29,3239,0.9636934,0.65625
29,3240,0.9825088,0.65625
29,3241,0.75660884,0.75
29,3242,0.9137182,0.75
29,3243,0.96777105,0.71875
29,3244,0.98764503,0.65625
29,3245,1.3268301,0.59375
29,3246,1.0489682,0.6875
29,3247,1.5135949,0.46875
29,3248,1.0228974,0.71875
29,3249,1.2861141,0.53125
29,3250,1.5100594,0.625
29,3251,0.81322134,0.78125
29,3252,0.7899606,0.75
29,3253,1.3342142,0.59375
29,3254,1.0590645,0.59375
29,3255,1.0259426,0.59375
29,3256,1.2438325,0.625
29,3257,1.5277089,0.53125
29,3258,0.9676477,0.71875
29,3259,1.1309259,0.625
29,3260,1.2599488,0.5625
29,3261,1.2814281,0.625
29,3262,0.8681184,0.71875
29,3263,0.7569535,0.75
29,3264,1.2113842,0.65625
29,3265,0.96980226,0.625
29,3266,1.2519788,0.53125
29,3267,1.1271574,0.65625
29,3268,0.93441075,0.8125
29,3269,0.86303943,0.6875
29,3270,1.2314017,0.71875
29,3271,1.1238971,0.5625
29,3272,1.6972826,0.46875
29,3273,0.8763553,0.65625
29,3274,0.7853084,0.78125
29,3275,1.0927912,0.625
29,3276,0.91797227,0.71875
29,3277,1.171323,0.5625
29,3278,1.1604215,0.5
29,3279,0.85802275,0.71875
29,3280,0.9282411,0.53125
29,3281,1.4257743,0.59375
29,3282,1.0585908,0.625
29,3283,1.0638759,0.65625
29,3284,0.8454912,0.78125
29,3285,1.0300002,0.75
29,3286,1.4929457,0.53125
29,3287,0.79787827,0.75
29,3288,1.1175423,0.59375
29,3289,0.8327053,0.71875
29,3290,0.8979432,0.75
29,3291,0.8321858,0.71875
29,3292,0.9729432,0.625
29,3293,1.2168369,0.59375
29,3294,1.1936668,0.625
29,3295,0.8140936,0.75
29,3296,0.67134285,0.75
29,3297,0.99182594,0.625
29,3298,0.9603834,0.625
29,3299,0.7050296,0.78125
29,3300,1.1256905,0.5625
29,3301,1.0122707,0.625
29,3302,1.4180157,0.5625
29,3303,1.8585974,0.46875
29,3304,0.9651782,0.6875
29,3305,1.0982769,0.5625
29,3306,0.7622292,0.78125
29,3307,1.5022178,0.53125
29,3308,1.0587125,0.625
29,3309,0.9042509,0.59375
29,3310,0.99298984,0.59375
29,3311,1.3449616,0.5
29,3312,1.0968269,0.6875
29,3313,0.98729193,0.5625
29,3314,1.3046894,0.625
29,3315,0.8387586,0.71875
29,3316,1.1377026,0.65625
29,3317,0.94837946,0.6875
29,3318,1.113854,0.625
29,3319,1.4388937,0.625
29,3320,0.76761854,0.8125
29,3321,1.2300673,0.625
29,3322,1.4431844,0.46875
29,3323,0.7733218,0.78125
29,3324,1.1531596,0.78125
29,3325,1.2040035,0.59375
29,3326,0.84059227,0.75
29,3327,1.1349258,0.5625
29,3328,0.92021966,0.6875
29,3329,0.7016278,0.8125
29,3330,1.1923823,0.59375
29,3331,1.260658,0.53125
29,3332,1.5684502,0.5625
29,3333,0.7601241,0.78125
29,3334,0.9292863,0.71875
29,3335,0.74309963,0.78125
29,3336,1.0044,0.6875
29,3337,0.8892033,0.71875
29,3338,3.2448273,0.0
30,3339,0.9564476,0.8125
30,3340,0.87375283,0.71875
30,3341,0.86020154,0.65625
30,3342,1.510027,0.5625
30,3343,1.6970841,0.46875
30,3344,1.1218154,0.625
30,3345,0.93866634,0.5625
30,3346,0.9241265,0.71875
30,3347,1.1614071,0.5625
30,3348,1.0955524,0.53125
30,3349,0.9054014,0.65625
30,3350,0.80081666,0.75
30,3351,0.9852901,0.75
30,3352,1.1176001,0.71875
30,3353,1.2860762,0.5625
30,3354,0.9214477,0.6875
30,3355,1.316023,0.65625
30,3356,1.1049597,0.59375
30,3357,0.8188969,0.78125
30,3358,0.906268,0.65625
30,3359,0.85860765,0.71875
30,3360,1.3192707,0.59375
30,3361,0.6549409,0.75
30,3362,1.7291635,0.5
30,3363,0.79994756,0.75
30,3364,1.4078209,0.625
30,3365,0.93036574,0.71875
30,3366,0.8660698,0.6875
30,3367,0.96264577,0.6875
30,3368,1.028666,0.6875
30,3369,1.0885226,0.65625
30,3370,1.4852599,0.53125
30,3371,1.0004232,0.65625
30,3372,0.8146794,0.75
30,3373,0.8971645,0.65625
30,3374,0.8426537,0.78125
30,3375,0.80686086,0.6875
30,3376,1.0566713,0.6875
30,3377,1.066534,0.6875
30,3378,0.9424437,0.71875
30,3379,1.1681943,0.59375
30,3380,1.3477824,0.65625
30,3381,1.3127639,0.6875
30,3382,0.8940475,0.78125
30,3383,0.8759038,0.78125
30,3384,0.96978927,0.65625
30,3385,1.2228166,0.5625
30,3386,1.2049936,0.65625
30,3387,1.0641353,0.625
30,3388,1.5107967,0.5625
30,3389,0.80866617,0.8125
30,3390,0.7731169,0.71875
30,3391,0.80069286,0.71875
30,3392,1.1426634,0.5625
30,3393,0.7289653,0.75
30,3394,1.1495612,0.5625
30,3395,1.3332931,0.53125
30,3396,1.1075125,0.625
30,3397,1.1956189,0.6875
30,3398,1.3016189,0.5625
30,3399,1.0901692,0.625
30,3400,0.6941127,0.8125
30,3401,1.0254154,0.65625
30,3402,1.2118361,0.5625
30,3403,1.5380062,0.5625
30,3404,1.2877345,0.5625
30,3405,1.1150012,0.59375
30,3406,0.7016924,0.75
30,3407,0.94019645,0.625
30,3408,0.6637169,0.8125
30,3409,1.2033048,0.59375
30,3410,1.3307261,0.59375
30,3411,0.8408716,0.71875
30,3412,0.8446227,0.75
30,3413,0.977373,0.75
30,3414,0.93945163,0.65625
30,3415,1.2189851,0.6875
30,3416,1.0379235,0.71875
30,3417,0.7565639,0.65625
30,3418,1.0386684,0.71875
30,3419,1.2435778,0.625
30,3420,0.8481412,0.75
30,3421,1.2767557,0.46875
30,3422,1.42521,0.625
30,3423,0.73654175,0.8125
30,3424,0.87574196,0.71875
30,3425,1.2861642,0.625
30,3426,1.1554612,0.59375
30,3427,1.066939,0.65625
30,3428,1.1612352,0.5625
30,3429,0.9799715,0.6875
30,3430,0.9125256,0.6875
30,3431,1.1880432,0.5625
30,3432,0.83251184,0.75
30,3433,1.1739967,0.625
30,3434,0.9172497,0.625
30,3435,1.4857688,0.5625
30,3436,1.0622098,0.75
30,3437,1.2637326,0.65625
30,3438,1.0457821,0.71875
30,3439,1.2152249,0.625
30,3440,0.90689933,0.65625
30,3441,1.0328317,0.5625
30,3442,0.8838818,0.65625
30,3443,1.2476666,0.71875
30,3444,1.2035036,0.6875
30,3445,0.90125227,0.78125
30,3446,1.2058128,0.5
30,3447,0.98294306,0.71875
30,3448,0.8506128,0.75
30,3449,1.0789112,0.71875
30,3450,0.8798779,0.65625
30,3451,1.1125059,0.5625
30,3452,1.1565945,0.6875
30,3453,3.6629462,0.0
1,3454,1.4446635,0.6875
1,3455,1.369702,0.625
1,3456,0.9664075,0.6875
1,3457,1.5125912,0.4375
1,3458,0.9393362,0.65625
1,3459,0.8922762,0.65625
1,3460,0.7192468,0.8125
1,3461,0.804354,0.75
1,3462,0.7557112,0.71875
1,3463,1.0607741,0.65625
1,3464,1.05784,0.6875
1,3465,1.1899639,0.59375
1,3466,0.9518363,0.75
1,3467,0.9351704,0.75
1,3468,1.0616401,0.65625
1,3469,1.0746064,0.71875
1,3470,1.0288047,0.65625
1,3471,1.1065437,0.65625
1,3472,0.94984305,0.65625
1,3473,1.5188327,0.59375
1,3474,1.6945482,0.46875
1,3475,0.84653026,0.8125
1,3476,0.8011073,0.625
1,3477,0.89433175,0.75
1,3478,0.8759293,0.75
1,3479,1.1226374,0.71875
1,3480,1.3576294,0.625
1,3481,0.8448142,0.65625
1,3482,1.0477356,0.625
1,3483,0.80308306,0.78125
1,3484,1.0234512,0.78125
1,3485,1.330713,0.5
1,3486,1.1297362,0.71875
1,3487,0.8411292,0.6875
1,3488,1.1668643,0.625
1,3489,1.3121384,0.625
1,3490,1.0347961,0.625
1,3491,0.74452084,0.75
1,3492,0.8022001,0.75
1,3493,0.89251804,0.71875
1,3494,1.2662191,0.5625
1,3495,1.1650172,0.625
1,3496,1.2170203,0.6875
1,3497,0.9685577,0.71875
1,3498,1.2582039,0.625
1,3499,0.9988531,0.71875
1,3500,0.83263177,0.65625
1,3501,1.1647233,0.5625
1,3502,0.9159703,0.8125
1,3503,0.74360526,0.8125
1,3504,1.2115681,0.59375
1,3505,1.0174435,0.625
1,3506,1.0729963,0.46875
1,3507,0.94944847,0.6875
1,3508,0.9622463,0.75
1,3509,1.0214242,0.71875
1,3510,1.5980523,0.4375
1,3511,0.5237481,0.78125
1,3512,0.91198224,0.71875
1,3513,1.2782401,0.625
1,3514,1.1068107,0.65625
1,3515,0.68961006,0.71875
1,3516,1.001615,0.625
1,3517,1.0346322,0.6875
1,3518,0.8857866,0.71875
1,3519,1.1619463,0.59375
1,3520,1.0626484,0.65625
1,3521,1.3472675,0.65625
1,3522,1.0604936,0.75
1,3523,0.7478478,0.8125
1,3524,0.9034671,0.6875
1,3525,0.8767634,0.59375
1,3526,0.9609938,0.65625
1,3527,1.0024616,0.65625
1,3528,1.024655,0.625
1,3529,1.1836838,0.59375
1,3530,1.0920935,0.59375
1,3531,1.2776659,0.53125
1,3532,1.1275569,0.625
1,3533,0.9043554,0.71875
1,3534,0.7662716,0.84375
1,3535,0.94717723,0.625
1,3536,1.2202264,0.59375
1,3537,1.1241883,0.59375
1,3538,0.9429106,0.78125
1,3539,1.3580409,0.53125
1,3540,1.1307608,0.6875
1,3541,1.1265192,0.65625
1,3542,0.7512707,0.78125
1,3543,0.7886488,0.78125
1,3544,0.90685725,0.75
1,3545,0.9291047,0.6875
1,3546,0.94132626,0.6875
1,3547,0.66558087,0.875
1,3548,0.89772546,0.65625
1,3549,1.0721022,0.625
1,3550,1.5181121,0.46875
1,3551,0.79775375,0.71875
1,3552,0.8782352,0.75
1,3553,1.1167256,0.65625
1,3554,1.2072815,0.59375
1,3555,1.1505201,0.625
1,3556,0.8534506,0.6875
1,3557,0.7823674,0.78125
1,3558,1.048946,0.625
1,3559,1.4087397,0.5
1,3560,0.9814107,0.6875
1,3561,1.0594625,0.65625
1,3562,0.8125081,0.78125
1,3563,1.0243456,0.71875
1,3564,1.1511189,0.625
1,3565,0.9259154,0.71875
1,3566,0.70816404,0.71875
1,3567,1.1295967,0.71875
1,3568,3.4397511,0.0
2,3569,1.0863935,0.71875
2,3570,1.1008615,0.5625
2,3571,1.1896807,0.65625
2,3572,1.2420475,0.625
2,3573,1.0892992,0.625
2,3574,1.140647,0.625
2,3575,1.1949552,0.5625
2,3576,1.0072308,0.6875
2,3577,0.82168585,0.78125
2,3578,1.1521518,0.65625
2,3579,1.0687938,0.59375
2,3580,1.2781422,0.59375
2,3581,1.1652113,0.71875
2,3582,1.1287793,0.6875
2,3583,0.961288,0.65625
2,3584,1.025708,0.75
2,3585,0.80269426,0.71875
2,3586,0.67732245,0.78125
2,3587,0.995592,0.625
2,3588,1.1041895,0.71875
2,3589,1.2507824,0.59375
2,3590,1.1737244,0.65625
2,3591,1.2041619,0.5625
2,3592,1.0825832,0.71875
2,3593,1.307946,0.5625
2,3594,1.144514,0.65625
2,3595,1.0108174,0.71875
2,3596,1.3353008,0.5
2,3597,0.9047088,0.59375
2,3598,1.0574603,0.625
2,3599,1.1305552,0.71875
2,3600,0.77213925,0.78125
2,3601,1.3205928,0.6875
2,3602,1.1652507,0.6875
2,3603,1.0872144,0.71875
2,3604,0.8531514,0.65625
2,3605,0.9221666,0.71875
2,3606,1.0165596,0.65625
2,3607,1.0749372,0.71875
2,3608,0.9388974,0.65625
2,3609,0.77006066,0.75
2,3610,1.072288,0.6875
2,3611,1.0778674,0.59375
2,3612,1.2360473,0.5625
2,3613,0.96555877,0.75
2,3614,1.0322555,0.59375
2,3615,0.8799944,0.75
2,3616,0.8525367,0.75
2,3617,0.47391948,0.84375
2,3618,1.1165733,0.6875
2,3619,0.77627546,0.78125
2,3620,1.0205567,0.65625
2,3621,1.284359,0.53125
2,3622,0.59683895,0.875
2,3623,0.906166,0.78125
2,3624,1.024142,0.6875
2,3625,0.9892271,0.75
2,3626,1.3845826,0.5625
2,3627,1.1126992,0.625
2,3628,1.1853648,0.625
2,3629,1.288268,0.625
2,3630,0.9756858,0.6875
2,3631,0.92369694,0.6875
2,3632,0.57374084,0.8125
2,3633,1.1183003,0.65625
2,3634,1.2925721,0.71875
2,3635,0.84929174,0.75
2,3636,0.70684993,0.75
2,3637,1.2016621,0.65625
2,3638,0.95802647,0.65625
2,3639,1.1231635,0.6875
2,3640,1.2779479,0.625
2,3641,0.952852,0.75
2,3642,1.013066,0.625
2,3643,0.9774295,0.6875
2,3644,0.9395507,0.65625
2,3645,1.1856967,0.6875
2,3646,1.0501851,0.65625
